City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Number of Recommendation,Recommend Reason,Venue ID,Venue Name,Venue Latitude,Venue Longitude,Venue Address,Category ID,Category Name,Category ICON
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4be72770910020a16f1ad514,Broadway Pizza & Pasta,40.87882247136464,-73.90449402840686,192 W 231st St,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4b3789f3f964a520f34125e3,Riverdale Diner,40.88518285486937,-73.89948352054364,W 238th St & Broadway,4bf58dd8d48988d147941735,Diner,https://ss3.4sqi.net/img/categories_v2/food/diner_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4ca785a597c8a1cd7e577ba5,El Economico Restaurant,40.87933018698782,-73.90459710835415,5589 Broadway,4bf58dd8d48988d150941735,Spanish Restaurant,https://ss3.4sqi.net/img/categories_v2/food/spanish_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4e74075e15209522b13b5637,The Putnam Trail,40.88518925064586,-73.89944963459462,Van Cortlandt Park South (Putnam Ave W),4bf58dd8d48988d159941735,Trail,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/hikingtrail_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4e38a2cfbd415d9f63d71183,Dunkin Donuts,40.87914592226027,-73.90526025380221,209 W 231st St,4bf58dd8d48988d148941735,Donut Shop,https://ss3.4sqi.net/img/categories_v2/food/donuts_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4b9c9c6af964a520b27236e3,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,5535 Broadway (231st St),4bf58dd8d48988d1ce941735,Seafood Restaurant,https://ss3.4sqi.net/img/categories_v2/food/seafood_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,540a0032498e77fa8221bd2f,ALDI,40.8778363,-73.9046557,5532 Broadway,52f2ab2ebcbc57f1066b8b46,Supermarket,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,517355dfe4b010ebcf2585d5,The Local,40.87855275865213,-73.90346176628925,171 W 231st St,4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4b9c9c43f964a520ac7236e3,Lot Less Closeouts,40.878270422202085,-73.9052646742604,5545 Broadway (231st St),52dea92d3cf9994f4e043dbb,Discount Store,https://ss3.4sqi.net/img/categories_v2/shops/discountstore_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4c1c4501b9f876b005c37b46,Mr. McGoo's,40.87941944187052,-73.90424277141844,5602 Broadway (at Naples Terrace),4bf58dd8d48988d116941735,Bar,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4cab0bf1d971b1f7873327e1,S & S Cheesecake,40.88479273266669,-73.89986081581755,222 W 238th St (Broadway),4bf58dd8d48988d16a941735,Bakery,https://ss3.4sqi.net/img/categories_v2/food/bakery_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4e2d5e13e4cd3bc166a88a77,Enterprise Rent-A-Car,40.879866093214,-73.90384738148896,5618 Broadway,4bf58dd8d48988d1ef941735,Rental Car Location,https://ss3.4sqi.net/img/categories_v2/shops/airport_rentalcar_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4bca371e68f976b0bbf25e83,Stop & Shop,40.8821286,-73.9016868,5716 Broadway (W 234th St),52f2ab2ebcbc57f1066b8b46,Supermarket,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4c8bcf32509e370438612d55,Leila's Hand Dipped Chocolate,40.87927541949303,-73.90565363130844,225 W 231st St (Godwin Terrace),4bf58dd8d48988d117951735,Candy Store,https://ss3.4sqi.net/img/categories_v2/shops/candystore_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4b7dfaf5f964a52054dd2fe3,IHOP,40.880422088659074,-73.90401864379297,5645 Broadway (at W 233rd St),4bf58dd8d48988d143941735,Breakfast Spot,https://ss3.4sqi.net/img/categories_v2/food/breakfast_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,502bd9a6e4b0bea49203e0aa,Little Caesars Pizza,40.88000167064909,-73.90413957385358,5625 Broadway,4bf58dd8d48988d1ca941735,Pizza Place,https://ss3.4sqi.net/img/categories_v2/food/pizza_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4e8b34c561afcc24d9a236ca,Silhouette Restaurant & Lounge,40.88070643866,-73.90268654351613,5668 Broadway,4bf58dd8d48988d1be941735,Latin American Restaurant,https://ss3.4sqi.net/img/categories_v2/food/latinamerican_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,56229ff8498e2abb44b6f12b,Five Below,40.87763977050781,-73.90499114990234,171 W 230th St Fl 2,52dea92d3cf9994f4e043dbb,Discount Store,https://ss3.4sqi.net/img/categories_v2/shops/discountstore_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4b9c9cd2f964a520c87236e3,KFC,40.880061609657695,-73.90409423592688,5625 Broadway (W 231st / 232nd),4bf58dd8d48988d16e941735,Fast Food Restaurant,https://ss3.4sqi.net/img/categories_v2/food/fastfood_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4e4ce4debd413c4cc66d05d0,SUBWAY,40.87849271667849,-73.90538547211088,5549 Broadway,4bf58dd8d48988d1c5941735,Sandwich Place,https://ss3.4sqi.net/img/categories_v2/food/deli_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4c7e77cb0b2a9eb04675651f,Payless ShoeSource,40.87880794428871,-73.90437497461495,186 W 231st St,4bf58dd8d48988d107951735,Shoe Store,https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,50ccb177e4b00957ca13bdd0,Gold Mine Cafe,40.87891576866267,-73.90469763627074,5578 Broadway (231st Street),4bf58dd8d48988d16d941735,Café,https://ss3.4sqi.net/img/categories_v2/food/cafe_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4be196461a44a593d0119287,GNC,40.87976010190245,-73.90448406266498,5625 Broadway,5744ccdfe4b0c0459246b4cd,Supplement Shop,https://ss3.4sqi.net/img/categories_v2/education/lab_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,56e89785cd10a6e6398f0628,Dollar Tree,40.881805,-73.90312,5687 Broadway,52dea92d3cf9994f4e043dbb,Discount Store,https://ss3.4sqi.net/img/categories_v2/shops/discountstore_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,57ad5448498ef795d1a03139,FedEx Office Print & Ship Center,40.882667,-73.901487,5740 Broadway,52f2ab2ebcbc57f1066b8b1f,Shipping Store,https://ss3.4sqi.net/img/categories_v2/shops/default_.png
New York,Kingsbridge,40.88168737120521,-73.90281798724604,0,This spot is popular,4c99376980958cfa777438d4,Sleepy's Riverdale,40.88157952534375,-73.90327738525008,5687 Broadway (W 233rd St),52f2ab2ebcbc57f1066b8b27,Mattress Store,https://ss3.4sqi.net/img/categories_v2/shops/default_.png
